,cut,color,clarity,carat,depth,table,price,x (Premium),z (Very Good),y (Good)
52001,4,4,5,0.62,61.7,63.0,1709,5.48,3.36,5.42
52002,4,2,4,0.5,62.3,55.0,1710,5.06,3.16,5.09
52003,4,2,4,0.56,62.0,59.0,1712,5.3,3.3,5.34
52004,4,1,5,0.59,61.8,59.0,1712,5.35,3.32,5.4
52005,4,0,5,0.5,60.1,63.0,1712,5.13,3.07,5.09
52006,4,2,2,0.6,62.1,57.4,1715,5.39,3.35,5.45
52007,4,3,7,0.5,62.1,61.0,1715,5.07,3.16,5.1
52008,4,3,7,0.5,62.2,61.0,1715,5.07,3.16,5.09
52009,4,3,7,0.5,60.5,62.0,1715,5.07,3.09,5.14
52010,4,4,6,0.5,63.3,57.0,1715,5.06,3.19,5.02
52011,4,3,3,0.7,63.2,57.0,1715,5.66,3.55,5.59
52012,4,3,3,0.7,63.4,57.0,1715,5.62,3.55,5.58
52013,4,0,4,0.5,63.1,57.0,1715,5.04,3.17,5.0
52014,4,0,0,0.71,59.7,63.0,1715,5.8,3.43,5.7
52015,4,0,5,0.51,62.0,59.0,1716,5.08,3.16,5.12
52016,4,1,4,0.51,60.0,57.0,1717,5.18,3.13,5.25
52017,4,1,4,0.51,61.0,59.0,1717,5.13,3.14,5.17
52018,4,1,5,0.55,61.6,60.0,1719,5.23,3.23,5.27
52019,4,0,2,0.58,63.5,58.0,1720,5.29,3.37,5.32
52020,4,1,5,0.53,61.6,57.0,1721,5.18,3.2,5.21
52021,4,3,4,0.53,60.1,58.0,1721,5.27,3.18,5.32
52022,4,1,2,0.61,60.1,59.0,1721,5.48,3.3,5.51
52023,4,0,5,0.51,63.2,56.0,1722,5.04,3.2,5.08
52024,4,3,4,0.53,60.2,55.0,1722,5.25,3.17,5.28
52025,4,2,4,0.51,63.3,59.0,1722,5.09,3.23,5.12
52026,4,2,1,0.42,60.0,58.0,1722,4.87,2.93,4.9
52027,4,3,7,0.5,62.4,56.0,1723,5.06,3.17,5.1
52028,4,2,5,0.59,61.8,58.0,1723,5.35,3.32,5.4
52029,4,4,7,0.56,59.8,57.0,1723,5.39,3.25,5.48
52030,4,0,2,0.56,59.9,60.0,1723,5.33,3.21,5.39
52031,4,6,2,0.35,63.3,56.0,526,4.53,2.86,4.5
52032,4,0,2,0.32,63.0,57.0,526,4.35,2.75,4.38
52033,4,1,2,0.3,62.4,58.0,526,4.24,2.66,4.28
52034,4,3,5,0.3,60.6,60.0,526,4.3,2.62,4.34
52035,4,4,4,0.3,62.0,58.0,526,4.24,2.64,4.28
52036,4,4,4,0.3,60.1,61.0,526,4.3,2.59,4.32
52037,4,4,4,0.3,62.9,54.0,526,4.28,2.7,4.31
52038,4,4,4,0.3,62.9,56.0,526,4.22,2.67,4.27
52039,4,4,4,0.3,63.0,58.0,526,4.23,2.68,4.28
52040,4,3,7,0.53,60.5,59.0,1724,5.24,3.19,5.29
52041,4,0,2,0.53,60.0,59.8,1724,5.25,3.15,5.26
52042,4,1,5,0.55,61.2,57.0,1725,5.22,3.21,5.27
52043,4,2,2,0.64,61.2,58.0,1725,5.54,3.41,5.6
52044,4,1,2,0.61,63.3,60.0,1726,5.36,3.37,5.29
52045,4,4,7,0.57,60.2,56.0,1726,5.41,3.27,5.44
52046,4,4,7,0.57,62.2,56.0,1726,5.32,3.31,5.35
52047,4,1,5,0.54,61.5,59.0,1726,5.21,3.21,5.23
52048,4,3,4,0.53,63.2,55.0,1727,5.15,3.25,5.13
52049,4,3,4,0.53,63.4,56.0,1727,5.15,3.25,5.1
52050,4,3,7,0.5,61.3,57.0,1729,5.12,3.15,5.15
52051,4,1,5,0.57,60.7,58.0,1732,5.37,3.25,5.33
52052,4,4,5,0.62,61.8,57.0,1734,5.47,3.39,5.5
52053,4,6,2,0.7,63.0,56.0,1735,5.61,3.55,5.66
52054,4,3,4,0.52,62.2,63.0,1736,5.22,3.22,5.13
52055,4,2,0,0.7,63.2,61.0,1736,5.57,3.49,5.48
52056,4,2,4,0.5,62.6,59.0,1738,5.03,3.16,5.06
52057,4,3,3,0.71,63.4,56.0,1740,5.71,3.59,5.6
52058,4,2,4,0.57,63.2,56.0,1741,5.27,3.34,5.31
52059,4,3,4,0.51,59.6,58.0,1741,5.21,3.11,5.22
52060,4,1,4,0.56,58.6,57.0,1742,5.43,3.19,5.46
52061,4,3,4,0.55,62.8,57.0,1743,5.2,3.27,5.21
52062,4,0,2,0.59,62.8,57.0,1743,5.32,3.36,5.38
52063,4,4,6,0.51,63.2,57.0,1744,5.06,3.21,5.1
52064,4,1,5,0.55,62.1,60.0,1744,5.19,3.24,5.24
52065,4,2,5,0.54,63.0,56.8,1745,5.18,3.28,5.22
52066,4,0,2,0.56,63.0,58.0,1746,5.21,3.29,5.24
52067,4,0,5,0.57,62.5,59.0,1748,5.28,3.31,5.32
52068,4,2,4,0.52,63.2,57.0,1748,5.09,3.22,5.1
52069,4,1,2,0.59,61.3,58.0,1748,5.41,3.33,5.45
52070,4,0,5,0.52,62.8,58.0,1749,5.11,3.22,5.14
52071,4,0,5,0.58,61.0,58.0,1750,5.37,3.29,5.42
52072,4,0,4,0.5,62.0,56.0,1750,5.09,3.16,5.11
52073,4,0,2,0.6,62.2,58.0,1750,5.4,3.37,5.44
52074,4,3,7,0.51,62.9,57.0,1750,5.06,3.2,5.12
52075,4,3,7,0.54,61.8,57.0,1751,5.22,3.24,5.26
52076,4,2,4,0.51,62.5,54.0,1751,5.13,3.21,5.15
52077,4,3,4,0.51,62.4,60.0,1752,5.05,3.16,5.08
52078,4,0,5,0.5,62.8,56.0,1752,5.04,3.18,5.08
52079,4,0,5,0.5,62.8,58.0,1752,5.05,3.18,5.08
52080,4,0,5,0.5,62.9,61.0,1752,4.96,3.14,5.03
52081,4,0,5,0.5,62.8,58.0,1752,5.03,3.17,5.07
52082,4,2,5,0.57,59.5,57.0,1754,5.39,3.22,5.43
52083,4,3,4,0.54,61.6,56.0,1754,5.23,3.23,5.26
52084,4,0,2,0.57,61.1,56.0,1754,5.33,3.27,5.38
52085,4,0,5,0.55,60.4,59.0,1755,5.29,3.21,5.34
52086,4,1,5,0.56,61.7,56.0,1755,5.25,3.26,5.31
52087,4,1,5,0.56,61.0,58.0,1755,5.29,3.24,5.34
52088,4,1,4,0.5,61.4,55.0,1755,5.09,3.14,5.14
52089,4,1,4,0.5,62.6,57.0,1755,5.02,3.16,5.08
52090,4,3,5,0.3,61.4,54.0,526,4.31,2.66,4.36
52091,4,1,2,0.3,61.7,56.0,526,4.27,2.64,4.29
52092,4,1,2,0.3,62.9,57.0,526,4.27,2.7,4.32
52093,4,3,5,0.3,63.0,56.0,526,4.27,2.7,4.3
52094,4,3,5,0.3,60.6,61.0,526,4.29,2.61,4.32
52095,4,4,4,0.3,63.0,59.0,526,4.21,2.67,4.27
52096,4,4,4,0.3,62.9,57.0,526,4.26,2.69,4.29
52097,4,3,5,0.3,63.0,55.0,526,4.29,2.71,4.31
52098,4,4,4,0.3,60.4,61.0,526,4.3,2.61,4.34
52099,4,1,2,0.3,61.8,60.0,526,4.23,2.63,4.28
52100,4,0,4,0.51,61.0,57.0,1756,5.15,3.15,5.18
52101,4,4,4,0.59,62.1,55.0,1757,5.37,3.35,5.41
52102,4,4,2,0.69,62.5,57.6,1757,5.66,3.55,5.72
52103,4,0,5,0.5,60.8,56.0,1758,5.14,3.13,5.16
52104,4,0,5,0.5,63.4,56.0,1758,5.1,3.22,5.05
52105,4,0,5,0.5,63.3,54.0,1758,5.07,3.2,5.04
52106,4,0,5,0.5,63.4,57.0,1758,5.09,3.21,5.04
52107,4,0,3,0.71,59.6,63.0,1758,5.8,3.44,5.71
52108,4,6,2,0.71,61.0,61.0,1760,5.66,3.47,5.71
52109,4,1,5,0.54,63.1,58.0,1760,5.21,3.26,5.13
52110,4,3,7,0.51,62.2,56.0,1762,5.1,3.18,5.13
52111,4,5,2,0.7,62.8,59.0,1763,5.63,3.55,5.67
52112,4,2,5,0.59,62.0,58.0,1764,5.35,3.34,5.42
52113,4,6,3,0.71,61.1,58.0,1764,5.67,3.49,5.76
52114,4,3,7,0.5,62.8,57.0,1764,5.05,3.18,5.07
52115,4,1,4,0.52,59.6,58.0,1767,5.21,3.12,5.26
52116,4,3,7,0.51,60.9,56.0,1768,5.17,3.16,5.21
52117,4,3,7,0.51,62.6,59.0,1768,5.08,3.19,5.11
52118,4,1,3,0.66,61.3,57.2,1769,5.59,3.45,5.66
52119,4,1,5,0.56,61.1,57.0,1770,5.33,3.27,5.38
52120,4,4,7,0.59,61.1,57.0,1771,5.39,3.32,5.48
52121,4,0,2,0.59,63.1,61.0,1771,5.35,3.36,5.3
52122,4,2,5,0.6,62.1,57.0,1772,5.37,3.34,5.39
52123,4,3,5,0.6,62.9,59.0,1773,5.35,3.38,5.39
52124,4,1,5,0.52,63.5,54.0,1773,5.19,3.27,5.11
52125,4,5,7,0.61,62.0,54.4,1773,5.47,3.4,5.51
52126,4,2,5,0.51,58.6,58.0,1774,5.22,3.08,5.29
52127,4,5,3,0.7,63.4,59.0,1775,5.66,3.56,5.57
52128,4,1,4,0.53,63.0,56.0,1776,5.13,3.24,5.16
52129,4,0,2,0.6,62.0,55.0,1777,5.36,3.35,5.44
52130,4,0,2,0.6,60.3,58.0,1777,5.44,3.3,5.51
52131,4,2,5,0.55,61.6,56.1,1777,5.29,3.27,5.31
52132,4,2,5,0.55,62.1,55.4,1777,5.25,3.26,5.27
52133,4,0,2,0.56,63.1,57.0,1777,5.22,3.29,5.19
52134,4,0,6,0.46,62.2,56.0,1778,4.94,3.08,4.97
52135,4,2,4,0.54,59.9,57.0,1778,5.35,3.19,5.3
52136,4,1,4,0.51,61.6,59.0,1778,5.1,3.15,5.12
52137,4,2,7,0.5,60.4,61.0,1778,5.12,3.1,5.14
52138,4,2,4,0.52,61.7,56.0,1778,5.14,3.18,5.17
52139,4,3,6,0.47,60.6,55.0,1780,5.05,3.07,5.09
52140,4,1,5,0.51,63.3,56.0,1781,5.12,3.23,5.08
52141,4,2,5,0.51,60.5,63.0,1781,5.17,3.11,5.11
52142,4,3,7,0.5,61.6,58.0,1784,5.07,3.13,5.09
52143,4,2,5,0.59,61.6,56.0,1784,5.39,3.33,5.41
52144,4,1,5,0.57,61.0,57.0,1785,5.33,3.26,5.35
52145,4,1,2,0.56,58.5,59.0,1785,5.42,3.18,5.45
52146,4,0,2,0.58,60.2,58.0,1785,5.37,3.26,5.46
52147,4,1,5,0.55,61.4,57.0,1786,5.27,3.24,5.29
52148,4,3,4,0.55,62.0,57.0,1786,5.25,3.27,5.3
52149,4,1,5,0.55,61.5,56.0,1786,5.25,3.24,5.28
52150,4,0,5,0.54,63.2,55.0,1786,5.21,3.28,5.17
52151,4,0,5,0.51,60.5,60.0,1787,5.16,3.13,5.19
52152,4,0,5,0.51,61.1,59.0,1787,5.12,3.14,5.16
52153,4,3,5,0.3,62.2,60.0,526,4.24,2.64,4.25
52154,4,1,2,0.3,60.6,56.0,526,4.35,2.64,4.37
52155,4,1,2,0.3,62.9,56.0,526,4.25,2.69,4.3
52156,4,1,2,0.3,62.9,56.0,526,4.24,2.69,4.31
52157,4,1,2,0.3,62.7,60.0,526,4.24,2.67,4.28
52158,4,5,7,0.3,60.1,63.0,526,4.28,2.58,4.31
52159,4,1,2,0.3,62.9,57.0,526,4.25,2.69,4.3
52160,4,6,2,0.4,61.4,58.0,526,4.76,2.93,4.79
52161,4,1,2,0.3,62.1,60.0,526,4.27,2.66,4.29
52162,4,3,5,0.3,60.8,61.0,526,4.31,2.63,4.34
52163,4,1,2,0.3,61.9,58.0,526,4.27,2.66,4.33
52164,4,3,5,0.3,63.0,55.0,526,4.29,2.71,4.31
52165,4,6,3,0.7,61.7,59.0,1788,5.64,3.49,5.67
52166,4,6,3,0.72,60.1,58.0,1788,5.79,3.49,5.82
52167,4,1,5,0.59,62.3,55.0,1789,5.39,3.37,5.43
52168,4,5,6,0.58,63.0,57.0,1790,5.31,3.36,5.35
52169,4,3,3,0.7,58.2,63.0,1790,5.82,3.38,5.79
52170,4,3,7,0.5,63.0,58.0,1791,4.98,3.15,5.02
52171,4,2,3,0.7,63.2,59.0,1792,5.66,3.56,5.61
52172,4,0,5,0.51,63.1,58.0,1793,5.13,3.22,5.08
52173,4,0,5,0.51,63.5,56.0,1793,5.1,3.23,5.07
52174,4,0,5,0.51,63.5,56.0,1793,5.1,3.22,5.04
52175,4,3,7,0.52,62.0,57.0,1794,5.15,3.2,5.19
52176,4,0,4,0.47,60.0,59.0,1795,5.07,3.06,5.09
52177,4,5,3,0.7,62.4,58.0,1795,5.64,3.53,5.68
52178,4,5,3,0.7,59.5,58.0,1795,5.73,3.43,5.79
52179,4,0,5,0.55,62.2,60.0,1796,5.2,3.25,5.25
52180,4,4,3,0.72,63.5,55.0,1799,5.66,3.58,5.62
52181,4,4,1,0.5,61.0,60.0,1799,5.08,3.11,5.12
52182,4,0,5,0.55,62.8,57.0,1799,5.24,3.3,5.27
52183,4,3,6,0.51,62.9,57.0,1800,5.08,3.21,5.12
52184,4,5,6,0.65,61.8,56.0,1801,5.53,3.43,5.57
52185,4,1,4,0.5,60.9,58.0,1801,5.07,3.1,5.11
52186,4,5,3,0.7,63.5,56.0,1801,5.63,3.56,5.59
52187,4,0,4,0.5,62.3,60.0,1804,5.07,3.17,5.1
52188,4,2,5,0.61,62.6,60.0,1805,5.34,3.36,5.39
52189,4,6,3,0.71,60.7,61.0,1805,5.75,3.51,5.81
52190,4,1,4,0.52,62.3,59.0,1806,5.14,3.21,5.17
52191,4,1,4,0.5,59.0,60.0,1806,5.19,3.07,5.22
52192,4,1,4,0.5,60.0,60.0,1806,5.13,3.1,5.2
52193,4,3,7,0.5,63.4,57.0,1806,5.1,3.22,5.06
52194,4,0,3,0.7,63.1,58.0,1806,5.63,3.53,5.57
52195,4,1,5,0.57,62.1,59.0,1807,5.29,3.28,5.27
52196,4,4,3,0.7,63.8,59.0,1807,5.6,3.58,5.63
52197,4,6,2,0.77,62.3,58.0,1807,5.86,3.66,5.89
52198,4,3,3,0.79,63.4,60.0,1809,5.83,3.68,5.77
52199,4,2,4,0.51,59.9,63.0,1812,5.22,3.11,5.16
52200,4,2,5,0.59,60.1,57.0,1813,5.44,3.28,5.48
52201,4,2,4,0.54,61.0,58.0,1813,5.24,3.2,5.25
52202,4,3,7,0.5,61.4,57.0,1813,5.1,3.15,5.16
52203,4,3,3,0.7,63.3,57.0,1814,5.61,3.52,5.51
52204,4,5,3,0.72,63.2,62.0,1814,5.71,3.59,5.67
52205,4,6,5,0.72,63.2,60.0,1814,5.77,3.63,5.7
52206,4,2,2,0.65,60.0,63.0,1814,5.62,3.35,5.54
52207,4,3,4,0.52,63.3,55.0,1815,5.12,3.23,5.09
52208,4,3,5,0.62,63.2,55.0,1815,5.42,3.42,5.4
52209,4,5,7,0.3,61.9,61.0,526,4.28,2.66,4.32
52210,4,4,4,0.3,60.4,61.0,526,4.27,2.59,4.31
52211,4,5,5,0.35,62.6,54.0,527,4.5,2.82,4.53
52212,4,6,1,0.33,60.9,54.0,529,4.47,2.74,4.53
52213,4,2,7,0.23,59.6,57.0,530,3.98,2.38,4.0
52214,4,2,7,0.23,59.3,57.0,530,4.01,2.39,4.05
52215,4,2,7,0.23,60.3,58.0,530,3.99,2.42,4.03
52216,4,2,7,0.23,61.2,58.0,530,3.96,2.43,3.98
52217,4,2,7,0.23,59.7,58.0,530,4.02,2.41,4.06
52218,4,2,7,0.23,62.0,58.0,530,3.89,2.42,3.92
52219,4,0,2,0.59,62.3,54.0,1816,5.38,3.36,5.41
52220,4,3,4,0.57,61.0,55.0,1817,5.36,3.28,5.43
52221,4,6,2,0.7,60.2,61.0,1817,5.69,3.44,5.73
52222,4,0,5,0.54,61.7,55.0,1817,5.21,3.23,5.26
52223,4,5,4,0.62,61.8,55.0,1818,5.5,3.41,5.53
52224,4,3,4,0.56,60.5,59.0,1819,5.26,3.2,5.31
52225,4,1,5,0.56,61.8,56.0,1819,5.28,3.27,5.31
52226,4,1,5,0.56,61.9,55.0,1819,5.25,3.27,5.31
52227,4,1,5,0.56,62.1,57.0,1819,5.27,3.28,5.3
52228,4,1,5,0.56,61.4,61.0,1819,5.28,3.25,5.31
52229,4,0,5,0.5,63.3,57.0,1819,5.08,3.21,5.06
52230,4,2,4,0.53,61.5,59.0,1821,5.19,3.2,5.22
52231,4,1,3,0.68,63.1,54.5,1821,5.61,3.55,5.64
52232,4,6,5,0.71,62.8,61.0,1821,5.63,3.56,5.71
52233,4,1,4,0.52,63.3,58.0,1822,5.07,3.22,5.11
52234,4,1,4,0.52,62.6,56.0,1822,5.11,3.21,5.14
52235,4,0,5,0.52,60.6,56.0,1822,5.22,3.17,5.25
52236,4,0,5,0.53,63.4,55.0,1825,5.23,3.28,5.11
52237,4,1,5,0.57,59.5,56.0,1826,5.45,3.25,5.47
52238,4,3,7,0.53,62.2,54.0,1827,5.19,3.23,5.23
52239,4,5,7,0.65,61.3,59.3,1828,5.52,3.4,5.59
52240,4,3,2,0.65,62.0,58.0,1828,5.5,3.43,5.58
52241,4,0,2,0.61,58.5,58.0,1828,5.54,3.27,5.64
52242,4,6,2,0.79,58.8,62.0,1828,6.01,3.54,6.03
52243,4,0,5,0.52,63.4,56.0,1828,5.16,3.25,5.09
52244,4,0,5,0.52,63.5,57.0,1828,5.13,3.24,5.08
52245,4,0,4,0.52,62.5,57.0,1829,5.11,3.21,5.16
52246,4,1,2,0.61,62.1,55.0,1829,5.43,3.38,5.46
52247,4,1,4,0.53,61.9,59.0,1830,5.16,3.21,5.21
52248,4,4,2,0.7,62.6,57.0,1830,5.64,3.55,5.7
52249,4,1,5,0.55,61.0,59.0,1831,5.31,2.25,5.34
52250,4,2,5,0.62,59.5,63.0,1832,5.54,3.28,5.49
52251,4,3,7,0.52,59.9,56.0,1833,5.22,3.14,5.27
52252,4,3,7,0.52,63.2,57.0,1833,5.08,3.22,5.11
52253,4,6,2,0.7,58.4,62.0,1836,5.85,3.42,5.87
52254,4,1,2,0.6,63.2,56.0,1836,5.38,3.38,5.32
52255,4,3,6,0.55,60.8,58.0,1838,5.25,3.21,5.3
52256,4,2,6,0.46,62.3,56.0,1838,4.94,3.09,4.98
52257,4,1,5,0.59,59.9,56.0,1838,5.46,3.28,5.49
52258,4,0,4,0.51,63.1,58.0,1838,5.05,3.2,5.1
52259,4,3,7,0.5,60.9,61.0,1838,5.11,3.12,5.13
52260,4,3,7,0.5,62.9,57.0,1838,5.04,3.19,5.11
52261,4,3,7,0.5,62.8,57.0,1838,4.99,3.15,5.04
52262,4,3,7,0.5,60.7,57.0,1838,5.1,3.11,5.14
52263,4,4,6,0.5,63.5,58.0,1838,5.03,3.18,4.98
52264,4,1,4,0.51,61.1,59.0,1839,5.14,3.16,5.2
52265,4,1,4,0.52,59.8,61.0,1840,5.19,3.11,5.22
52266,4,4,7,0.59,62.3,55.0,1840,5.42,3.35,5.33
52267,4,5,5,0.71,63.4,56.0,1840,5.65,3.57,5.61
52268,4,4,5,0.66,60.9,57.0,1841,5.63,3.43,5.65
52269,4,1,4,0.51,59.6,56.0,1841,5.19,3.11,5.24
52270,4,6,2,0.71,62.8,57.0,1841,5.64,3.55,5.67
52271,4,0,2,0.6,60.0,56.0,1841,5.46,3.29,5.51
52272,4,3,7,0.51,63.5,55.0,1842,5.09,3.22,5.05
52273,4,3,7,0.51,63.5,56.0,1842,5.11,3.23,5.07
52274,4,3,6,0.5,61.5,56.0,1843,5.11,3.15,5.14
52275,4,3,6,0.5,60.9,57.0,1843,5.1,3.12,5.15
52276,4,6,5,0.77,62.1,62.0,1843,5.82,3.63,5.87
52277,4,1,4,0.53,61.7,59.0,1844,5.18,3.2,5.2
52278,4,5,2,0.3,61.9,61.0,394,4.27,2.65,4.29
52279,4,6,4,0.3,61.9,56.0,394,4.28,2.66,4.32
52280,4,5,2,0.3,61.6,59.0,394,4.29,2.66,4.34
52281,4,6,4,0.3,62.4,58.0,394,4.26,2.67,4.3
52282,4,2,3,0.3,62.6,61.0,394,4.2,2.64,4.24
52283,4,6,4,0.3,63.0,59.0,394,4.24,2.68,4.27
52284,4,5,2,0.3,62.2,57.0,394,4.25,2.65,4.27
52285,4,5,2,0.3,61.4,58.0,394,4.3,2.65,4.33
52286,4,5,2,0.3,60.5,62.0,394,4.33,2.63,4.37
52287,4,6,4,0.3,61.2,61.0,394,4.3,2.64,4.33
52288,4,3,5,0.26,62.4,57.0,397,4.09,2.56,4.12
52289,4,5,4,0.24,61.8,56.0,397,3.98,2.46,4.01
52290,4,2,7,0.23,61.9,59.0,530,3.94,2.45,3.97
52291,4,2,7,0.23,61.5,58.0,530,3.9,2.41,3.94
52292,4,2,7,0.23,60.0,57.0,530,4.0,2.41,4.04
52293,4,1,7,0.23,59.4,59.0,530,4.03,2.41,4.08
52294,4,1,7,0.23,61.5,59.0,530,3.95,2.44,3.98
52295,4,1,7,0.23,62.4,59.0,530,3.89,2.44,3.93
52296,4,1,7,0.23,61.2,58.0,530,3.93,2.42,3.98
52297,4,1,7,0.23,60.9,59.0,530,3.96,2.42,3.99
52298,4,1,7,0.23,60.0,56.0,530,4.03,2.43,4.07
52299,4,1,7,0.23,62.4,59.0,530,3.91,2.45,3.94
52300,4,0,7,0.23,61.0,59.0,530,3.95,2.42,3.98
52301,4,0,7,0.23,62.2,58.0,530,3.94,2.46,3.97
52302,4,0,7,0.23,61.3,59.0,530,3.91,2.42,3.99
52303,4,0,7,0.23,62.5,58.0,530,3.92,2.46,3.95
52304,4,0,7,0.23,61.3,58.0,530,3.93,2.42,3.97
52305,4,0,7,0.23,62.6,58.0,530,3.89,2.45,3.94
52306,4,0,7,0.23,61.9,58.0,530,3.91,2.43,3.94
52307,4,0,7,0.23,62.0,58.0,530,3.94,2.45,3.96
52308,4,0,7,0.23,61.4,58.0,530,3.92,2.42,3.96
52309,4,2,6,0.23,59.3,58.0,530,4.02,2.39,4.04
52310,4,2,6,0.23,61.4,58.0,530,3.93,2.42,3.95
52311,4,1,6,0.23,61.3,59.0,530,3.93,2.42,3.97
52312,4,1,6,0.23,60.9,58.0,530,3.95,2.41,3.96
52313,4,1,6,0.23,62.9,59.0,530,3.93,2.48,3.95
52314,4,1,6,0.23,60.0,59.0,530,3.97,2.4,4.03
52315,4,1,6,0.23,63.5,54.0,530,3.92,2.5,3.95
52316,4,1,6,0.23,61.4,59.0,530,3.93,2.43,3.99
52317,4,1,6,0.23,62.3,58.0,530,3.88,2.45,3.99
52318,4,1,6,0.23,61.8,59.0,530,3.9,2.42,3.93
52319,4,1,6,0.23,62.1,58.0,530,3.9,2.43,3.93
52320,4,4,6,0.54,62.0,57.0,1846,5.2,3.24,5.25
52321,4,0,5,0.52,62.9,59.0,1847,5.11,3.22,5.13
52322,4,0,4,0.5,62.3,57.0,1847,5.04,3.15,5.07
52323,4,2,4,0.5,61.4,58.0,1849,5.05,3.13,5.14
52324,4,0,4,0.51,62.4,58.0,1849,5.13,3.21,5.16
52325,4,1,5,0.57,62.9,57.0,1851,5.26,3.32,5.29
52326,4,1,5,0.53,60.1,59.0,1852,5.24,3.16,5.27
52327,4,1,4,0.53,58.5,61.0,1852,5.28,3.12,5.39
52328,4,2,4,0.55,60.7,60.0,1853,5.29,3.22,5.32
52329,4,6,4,0.7,59.6,62.0,1855,5.7,3.42,5.77
52330,4,5,2,0.7,61.6,63.0,1856,5.68,3.47,5.59
52331,4,1,5,0.59,61.7,60.0,1857,5.36,3.32,5.4
52332,4,1,5,0.53,62.3,56.7,1857,5.19,3.25,5.23
52333,4,6,2,0.75,61.7,56.0,1859,5.81,3.62,5.92
52334,4,0,4,0.52,62.6,59.0,1860,5.03,3.18,5.13
52335,4,3,5,0.61,62.0,57.0,1861,5.44,3.38,5.47
52336,4,6,2,0.71,59.1,61.0,1861,5.82,3.45,5.85
52337,4,3,1,0.49,59.7,56.0,1865,5.16,3.09,5.19
52338,4,6,2,0.72,61.1,57.0,1866,5.75,3.53,5.8
52339,4,4,5,0.67,62.9,55.0,1867,5.56,3.51,5.6
52340,4,0,5,0.55,59.8,57.0,1867,5.31,3.19,5.35
52341,4,5,5,0.7,62.8,55.0,1867,5.63,3.55,5.67
52342,4,5,5,0.7,63.0,60.0,1867,5.59,3.53,5.62
52343,4,6,5,0.71,60.1,61.0,1869,5.77,3.48,5.82
52344,4,4,6,0.59,63.7,56.0,1870,5.35,3.42,5.38
52345,4,5,6,0.62,63.1,58.0,1871,5.4,3.42,5.44
52346,4,3,6,0.51,63.2,59.0,1871,5.04,3.2,5.09
52347,4,2,4,0.57,60.3,58.0,1871,5.36,3.24,5.39
52348,4,3,7,0.58,62.1,58.0,1872,5.35,3.34,5.4
52349,4,3,5,0.64,62.7,59.0,1873,5.44,3.43,5.5
52350,4,1,4,0.53,61.8,60.0,1874,5.13,3.2,5.22
52351,4,1,4,0.52,59.1,58.0,1875,5.31,3.16,5.38
52352,4,5,3,0.71,63.7,57.0,1875,5.64,3.6,5.67
52353,4,3,7,0.51,61.7,58.0,1875,5.13,3.18,5.18
52354,4,3,7,0.51,61.5,56.0,1875,5.12,3.16,5.15
52355,4,3,7,0.51,62.9,57.0,1875,5.09,3.21,5.12
52356,4,5,3,0.7,58.8,60.0,1876,5.8,3.42,5.83
52357,4,4,7,0.61,62.8,58.0,1877,5.4,3.4,5.42
52358,4,0,5,0.51,60.1,59.0,1877,5.16,3.11,5.19
52359,4,3,4,0.59,62.0,56.0,1878,5.35,3.33,5.39
52360,4,3,7,0.55,57.1,63.0,1879,5.39,3.1,5.47
52361,4,2,7,0.53,59.6,56.0,1880,5.27,3.16,5.31
52362,4,4,6,0.55,61.1,57.0,1881,5.26,3.24,5.35
52363,4,0,4,0.51,63.3,57.0,1882,5.07,3.22,5.1
52364,4,0,6,0.23,62.5,58.0,530,3.94,2.47,3.96
52365,4,0,6,0.23,63.3,58.0,530,3.9,2.48,3.93
52366,4,0,6,0.23,62.4,58.0,530,3.91,2.46,3.97
52367,4,2,1,0.23,59.5,58.0,530,4.0,2.39,4.03
52368,4,1,7,0.23,60.9,60.0,530,3.96,2.42,3.99
52369,4,1,6,0.23,61.1,60.0,530,3.95,2.43,4.01
52370,4,1,6,0.23,61.3,60.0,530,3.95,2.44,4.01
52371,4,1,6,0.23,58.6,61.0,530,4.02,2.36,4.04
52372,4,1,7,0.23,61.8,58.0,530,3.92,2.43,3.94
52373,4,0,7,0.23,60.4,59.0,530,3.95,2.4,4.0
52374,4,1,4,0.57,62.9,57.0,1883,5.27,3.32,5.29
52375,4,2,3,0.7,63.4,58.0,1883,5.62,3.55,5.58
52376,4,5,2,0.71,62.6,63.0,1883,5.61,3.49,5.54
52377,4,1,5,0.61,60.1,60.0,1884,5.5,3.32,5.54
52378,4,3,6,0.5,63.3,53.0,1885,5.06,3.21,5.09
52379,4,0,5,0.54,60.5,59.0,1885,5.24,3.18,5.28
52380,4,0,2,0.63,62.8,57.0,1885,5.4,3.41,5.46
52381,4,6,2,0.72,58.3,62.0,1886,5.87,3.44,5.93
52382,4,3,6,0.5,59.6,63.0,1887,5.11,3.06,5.16
52383,4,1,4,0.54,61.8,58.0,1889,5.23,3.25,5.28
52384,4,2,5,0.54,62.0,59.0,1889,5.16,3.22,5.22
52385,4,4,3,0.7,63.8,55.0,1890,5.57,3.56,5.59
52386,4,4,3,0.7,63.3,56.0,1890,5.64,3.58,5.68
52387,4,5,2,0.7,63.8,59.0,1890,5.56,3.56,5.6
52388,4,5,2,0.7,63.2,59.0,1890,5.59,3.54,5.62
52389,4,2,7,0.5,61.2,57.0,1891,5.1,3.13,5.13
52390,4,0,5,0.54,61.1,55.0,1892,5.24,3.24,5.37
